"congno","sticpsr","cd","stalpha","occup","score1","score2","year","stgj","po","dv","dvp","redist","i2","demqa","i1","demqal","nstate","dpvote","normvote","dvfix","dvpfix"
97,49,15,"TEXAS","0",-0.036,0.215,82,43,0,NA,0.7,1,1,1,1,1,"Texas","0.56997",0.520000583224617,NA,0.6
97,49,16,"TEXAS","0",0.075,0.247,82,43,0,0.549,NA,1,0,0,1,1,"Texas","0.41105",0.361080583224617,0.549,NA
97,49,17,"TEXAS","0",0.289,0.276,82,43,0,NA,NA,1,1,1,1,1,"Texas","0.44803",0.398060583224617,NA,NA
97,49,18,"TEXAS","0",-0.491,-0.191,82,43,0,0.849,0.817,1,1,1,1,1,"Texas","0.74504",0.695070583224617,0.749,0.717
97,49,19,"TEXAS","0",0.098,0.224,82,43,0,0.825,NA,1,1,1,1,1,"Texas","0.28158",0.231610583224617,0.725,NA
97,49,20,"TEXAS","0",-0.227,0.108,82,43,0,NA,0.826,1,1,1,1,1,"Texas","0.77587",0.725900583224617,NA,0.726
97,49,21,"TEXAS","0",0.431,0.081,82,43,0,0.248,0.23,1,-1,-1,-1,-1,"Texas","0.33852",0.288550583224617,0.348,0.33
97,49,22,"TEXAS","0",0.492,-0.276,82,43,0,NA,0.486,1,-1,-1,-1,-1,"Texas","0.40941",0.359440583224617,NA,0.586
97,49,23,"TEXAS","0",0.033,0.295,82,43,1,0.556,0.699,1,1,0,1,1,"Texas","0.50232",0.452350583224617,0.456,0.599
97,49,24,"TEXAS","0",-0.195,0.162,82,43,1,0.737,0.613,1,1,0,1,0,"Texas","0.48003",0.430060583224617,0.637,0.513
97,67,1,"UTAH","0",0.495,0.004,82,44,1,0.372,0.479,1,-1,0,1,0,"Utah","0.19313",0.241205,0.472,0.379
97,67,2,"UTAH","0",0.269,-0.006,82,44,1,0.462,0.311,1,-1,0,-1,0,"Utah","0.24979",0.297865,0.562,0.411
97,6,1,"VERMONT","0",-0.023,-0.308,82,45,1,0.251,NA,0,-1,0,-1,-1,"Vermont","0.46411",0.469254294655225,0.351,NA
97,40,1,"VIRGINI","0",0.264,0.04,82,46,0,0.449,NA,1,0,-1,-1,-1,"Virginia","0.46825",0.404671758001183,0.449,NA
97,40,2,"VIRGINI","0",0.251,0.042,82,46,0,NA,NA,1,-1,-1,-1,-1,"Virginia","0.44557",0.381991758001184,NA,NA
97,40,3,"VIRGINI","0",0.361,0.066,82,46,1,0.408,0.387,1,-1,0,0,-1,"Virginia","0.41775",0.354171758001184,0.508,0.387
97,40,4,"VIRGINI","0",0.414,0.098,82,46,1,0.544,0.393,1,-1,0,-1,0,"Virginia","0.52263",0.459051758001184,0.644,0.493
97,40,5,"VIRGINI","0",0.271,0.253,82,46,0,NA,NA,1,1,1,1,1,"Virginia","0.41197",0.348391758001183,NA,NA
97,40,6,"VIRGINI","0",0.279,0.038,82,46,0,0.506,NA,1,0,-1,-1,-1,"Virginia","0.43801",0.374431758001184,0.506,NA
97,40,7,"VIRGINI","0",0.373,0.12,82,46,1,0.378,NA,1,-1,0,-1,-1,"Virginia","0.38829",0.324711758001184,0.478,NA
97,40,8,"VIRGINI","0",0.232,-0.01,82,46,1,0.494,0.497,1,-1,0,1,0,"Virginia","0.37344",0.309861758001183,0.594,0.397
97,40,9,"VIRGINI","0",0.185,0.105,82,46,1,0.504,0.306,1,-1,0,-1,-1,"Virginia","0.48948",0.425901758001184,0.604,0.406
97,40,10,"VIRGINI","0",0.183,-0.026,82,46,1,0.467,0.489,1,-1,0,1,1,"Virginia","0.38921",0.325631758001183,0.567,0.389
97,73,1,"WASHING","0",0.044,-0.204,82,47,0,0.324,0.188,1,-1,-1,-1,-1,"Washingt","0.47564",0.474402074423935,0.424,0.288
97,73,2,"WASHING","0",-0.299,-0.017,82,47,1,0.596,0.662,1,1,0,1,1,"Washingt","0.42419",0.422952074423935,0.496,0.562
97,73,3,"WASHING","0",-0.273,-0.033,82,47,1,0.62,0.627,1,1,0,1,1,"Washingt","0.43257",0.431332074423935,0.52,0.527
97,73,4,"WASHING","0",0.203,0.014,82,47,1,0.291,0.426,1,-1,0,1,0,"Washingt","0.39475",0.393512074423935,0.391,0.326
97,73,5,"WASHING","0",-0.242,0.112,82,47,0,0.643,0.519,1,1,1,1,1,"Washingt","0.37732",0.376082074423935,0.543,0.419
97,73,6,"WASHING","0",-0.217,0.087,82,47,1,0.653,0.536,1,1,0,1,1,"Washingt","0.41764",0.416402074423935,0.553,0.436
97,73,7,"WASHING","0",-0.384,-0.165,82,47,0,0.709,0.573,1,1,1,1,0,"Washingt","0.49034",0.489102074423935,0.609,0.473
97,56,1,"WEST","VI",0,-0.126,0.237,82,48,0,0.532,0.636,1,0,1,1,"1","West_Vir",0.51001,0.497828276967583,0.532
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
97,56,2,"WEST","VI",0,0.259,-0.042,82,48,0,0.64,0.441,1,0,0,0,"1","West_Vir",0.50231,0.490128276967583,0.64
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
97,56,3,"WEST","VI",0,0.321,0.007,82,48,1,0.582,0.473,1,-1,0,1,"1","West_Vir",0.50832,0.496138276967583,0.682
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
97,56,4,"WEST","VI",0,-0.242,0.036,82,48,0,0.805,0.766,1,1,1,1,"1","West_Vir",0.58094,0.568758276967583,0.705
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
97,25,1,"WISCONS","0",-0.263,-0.005,82,49,0,0.616,0.568,1,1,1,1,0,"Wisconsi","0.45701",0.450072222015953,0.516,0.468
97,25,2,"WISCONS","0",-0.44,-0.259,82,49,0,0.61,0.543,1,1,1,1,1,"Wisconsi","0.52796",0.521022222015953,0.51,0.443
97,25,3,"WISCONS","0",0.197,-0.19,82,49,1,0.431,0.49,1,-1,0,1,0,"Wisconsi","0.47195",0.465012222015953,0.531,0.39
97,25,4,"WISCONS","0",-0.206,0.177,82,49,0,NA,0.706,1,1,1,1,0,"Wisconsi","0.52295",0.516012222015953,NA,0.606
97,25,5,"WISCONS","0",-0.41,-0.119,82,49,0,0.645,0.776,1,0,0,1,1,"Wisconsi","0.6564",0.649462222015953,0.645,0.676
97,25,6,"WISCONS","0",0.194,-0.251,82,49,0,0.35,0.407,1,-1,-1,-1,0,"Wisconsi",NA,NA,0.45,0.507
97,25,7,"WISCONS","0",-0.36,-0.148,82,49,0,0.68,0.647,1,1,1,1,1,"Wisconsi","0.50113",0.494192222015953,0.58,0.547
97,25,8,"WISCONS","0",0.283,-0.125,82,49,0,0.423,0.323,1,-1,-1,-1,0,"Wisconsi","0.39619",0.389252222015953,0.523,0.423
97,25,9,"WISCONS","0",0.376,-0.267,82,49,0,NA,0.216,1,-1,-1,-1,-1,"Wisconsi","0.36786",0.360922222015953,NA,0.316
97,68,1,"WYOMING","0",0.442,-0.037,82,50,0,0.289,0.314,0,-1,-1,-1,-1,"Wyoming","0.30867",0.355413086692525,0.389,0.414
98,41,1,"ALABAMA","0",0.112,0.032,84,1,0,0.49,0.382,0,0,-1,-1,-1,"Alabama","0.34952",0.336995951583551,0.49,0.482
98,41,2,"ALABAMA","0",0.3,0.139,84,1,0,0.399,0.496,0,-1,-1,-1,0,"Alabama","0.36085",0.348325951583551,0.499,0.596
98,41,3,"ALABAMA","0",0.092,0.304,84,1,0,NA,NA,0,1,1,1,1,"Alabama","0.38126",0.368735951583551,NA,NA
98,41,4,"ALABAMA","0",-0.056,0.359,84,1,0,NA,NA,0,1,1,1,1,"Alabama","0.40308",0.390555951583551,NA,NA
98,41,5,"ALABAMA","0",-0.034,0.361,84,1,0,NA,0.816,0,1,1,1,1,"Alabama","0.40206",0.389535951583551,NA,0.716
98,41,6,"ALABAMA","0",0.011,0.191,84,1,1,0.6,0.534,0,1,0,-1,0,"Alabama","0.40832",0.395795951583551,0.5,0.634
98,41,7,"ALABAMA","0",0.102,0.245,84,1,0,NA,NA,0,1,1,1,1,"Alabama","0.40479",0.392265951583551,NA,NA
98,81,1,"ALASKA","0",0.192,0.09,84,2,0,0.431,0.288,0,-1,-1,-1,-1,"Alaska","0.30944",0.323815,0.531,0.388
98,61,1,"ARIZONA","0",0.335,-0.03,84,3,0,0.219,0.316,0,-1,-1,0,NA,"Arizona","0.27418",0.288555,0.319,0.316
98,61,2,"ARIZONA","0",-0.296,0,84,3,0,NA,0.721,0,1,1,1,0,"Arizona","0.48399",0.498365,NA,0.621
98,61,3,"ARIZONA","0",0.599,0.174,84,3,0,0.269,0.367,0,-1,-1,-1,-1,"Arizona","0.27901",0.293385,0.369,0.467
98,61,4,"ARIZONA","0",0.405,0.238,84,3,0,NA,0.316,0,-1,-1,-1,-1,"Arizona","0.28425",0.298625,NA,0.416
98,61,5,"ARIZONA","0",-0.243,-0.017,84,3,1,0.486,0.507,0,1,0,0,0,"Arizona","0.37534",0.389715,0.386,0.507
98,42,1,"ARKANSA","0",-0.261,0.209,84,4,0,NA,0.648,0,1,1,1,1,"Arkansas","0.43191",0.417535,NA,0.548
98,42,2,"ARKANSA","0",0.279,-0.135,84,4,0,0.532,0.461,0,0,0,-1,0,"Arkansas","0.39651",0.382135,0.532,0.561
98,42,3,"ARKANSA","0",0.261,0.126,84,4,0,NA,0.34,0,-1,-1,-1,-1,"Arkansas","0.29752",0.283145,NA,0.44
98,42,4,"ARKANSA","0",-0.124,0.171,84,4,0,NA,0.656,0,1,1,1,1,"Arkansas","0.4357",0.421325,NA,0.556
98,71,1,"CALIFOR","0",-0.213,-0.069,84,5,0,0.623,0.513,1,1,1,-1,0,"Californ","0.47038",0.50336838282353,0.523,0.613
98,71,2,"CALIFOR","0",0.353,-0.007,84,5,0,0.305,0.412,1,-1,-1,-1,-1,"Californ","0.35548",0.38846838282353,0.405,0.512
98,71,3,"CALIFOR","0",-0.369,0.022,84,5,0,NA,NA,1,1,1,1,1,"Californ","0.44678",0.47976838282353,NA,NA
98,71,4,"CALIFOR","0",-0.322,0.114,84,5,0,0.626,0.639,1,1,1,1,1,"Californ","0.43198",0.46496838282353,0.526,0.539
98,71,5,"CALIFOR","1",-0.504,-0.24,84,5,0,0.752,0.709,1,1,1,1,0,"Californ","0.66264",0.69562838282353,0.652,0.609
98,71,6,"CALIFOR","0",-0.46,-0.228,84,5,1,0.696,0.54,1,1,0,0,1,"Californ","0.57098",0.60396838282353,0.596,0.54
98,71,7,"CALIFOR","0",-0.362,-0.273,84,5,0,0.667,0.69,1,1,1,1,1,"Californ","0.47532",0.50830838282353,0.567,0.59
98,71,8,"CALIFOR","0",-0.445,-0.273,84,5,0,0.603,0.56,1,1,1,1,1,"Californ","0.6608",0.69378838282353,0.503,0.46
98,71,9,"CALIFOR","0",-0.421,-0.286,84,5,0,0.727,0.607,1,1,1,1,1,"Californ","0.49701",0.52999838282353,0.627,0.507
98,71,10,"CALIFOR","0",-0.49,-0.237,84,5,0,0.645,0.65,1,1,1,1,1,"Californ","0.48473",0.51771838282353,0.545,0.55
98,71,11,"CALIFOR","0",-0.312,0.01,84,5,0,0.712,0.59,1,1,1,1,0,"Californ","0.49114",0.52412838282353,0.612,0.49
98,71,12,"CALIFOR","0",0.264,-0.327,84,5,0,0.368,0.348,1,-1,-1,0,NA,"Californ","0.42084",0.45382838282353,0.468,0.348
98,71,13,"CALIFOR","0",-0.358,-0.016,84,5,0,0.664,0.677,1,1,1,1,1,"Californ","0.41497",0.44795838282353,0.564,0.577
98,71,14,"CALIFOR","0",0.564,-0.021,84,5,0,0.246,0.366,1,-1,-1,-1,0,"Californ","0.34807",0.38105838282353,0.346,0.466
98,71,15,"CALIFOR","0",-0.308,0.102,84,5,0,0.667,0.652,1,1,1,1,0,"Californ","0.40803",0.44101838282353,0.567,0.552
98,71,16,"CALIFOR","0",-0.232,-0.065,84,5,0,0.719,0.854,1,1,1,1,1,"Californ","0.4688",0.50178838282353,0.619,0.754
98,71,17,"CALIFOR","0",0.305,0.013,84,5,1,0.275,0.46,1,-1,0,-1,0,"Californ","0.36033",0.39331838282353,0.375,0.56
98,71,18,"CALIFOR","0",-0.351,-0.02,84,5,0,0.673,0.608,1,1,1,0,0,"Californ","0.48897",0.52195838282353,0.573,0.608
98,71,19,"CALIFOR","0",0.352,-0.101,84,5,0,0.315,0.369,1,-1,-1,-1,-1,"Californ","0.36914",0.40212838282353,0.415,0.469
98,71,20,"CALIFOR","0",0.338,-0.072,84,5,1,0.291,0.319,1,-1,0,-1,-1,"Californ","0.29836",0.33134838282353,0.391,0.419
98,71,21,"CALIFOR","0",0.298,-0.075,84,5,0,0.264,0.251,1,-1,-1,-1,-1,"Californ","0.27024",0.30322838282353,0.364,0.351
98,71,22,"CALIFOR","0",0.469,-0.084,84,5,0,NA,0.242,1,-1,-1,-1,-1,"Californ","0.26721",0.30019838282353,NA,0.342
98,71,23,"CALIFOR","0",-0.356,-0.21,84,5,0,0.625,0.596,1,1,1,1,1,"Californ","0.46697",0.49995838282353,0.525,0.496
98,71,24,"CALIFOR","0",-0.389,-0.186,84,5,0,0.656,0.677,1,1,1,1,1,"Californ","0.55756",0.59054838282353,0.556,0.577
